uf_code,uf_name,year,age_group,age_mid,age_lower,age_upper,population
31,3,2016,<1,0.5,0,0,263659
31,3,2016,1-4,2.5,1,4,1060511
31,3,2016,5-9,7,5,9,1320610
31,3,2016,10-11,10.5,10,11,567861
31,3,2016,12,12,12,12,291412
31,3,2016,13-17,15,13,17,1587466
31,3,2016,18-19,18.5,18,19,692187
31,3,2016,20-24,22,20,24,1722431
31,3,2016,25-29,27,25,29,1727714
31,3,2016,30-34,32,30,34,1714439
31,3,2016,35-39,37,35,39,1629244
31,3,2016,40-44,42,40,44,1443993
31,3,2016,45-49,47,45,49,1372241
31,3,2016,50-54,52,50,54,1295656
31,3,2016,55-59,57,55,59,1138978
31,3,2016,60-64,62,60,64,923260
31,3,2016,65-69,67,65,69,703831
31,3,2016,70-74,72,70,74,509092
31,3,2016,75-79,77,75,79,370566
31,3,2016,80-84,82,80,84,238172
31,3,2016,85+,87,85,Inf,206941
31,3,2017,<1,0.5,0,0,262922
31,3,2017,1-4,2.5,1,4,1060885
31,3,2017,5-9,7,5,9,1313149
31,3,2017,10-11,10.5,10,11,552347
31,3,2017,12,12,12,12,286833
31,3,2017,13-17,15,13,17,1540248
31,3,2017,18-19,18.5,18,19,681972
31,3,2017,20-24,22,20,24,1721920
31,3,2017,25-29,27,25,29,1721141
31,3,2017,30-34,32,30,34,1718053
31,3,2017,35-39,37,35,39,1651429
31,3,2017,40-44,42,40,44,1477510
31,3,2017,45-49,47,45,49,1372940
31,3,2017,50-54,52,50,54,1309970
31,3,2017,55-59,57,55,59,1167684
31,3,2017,60-64,62,60,64,958439
31,3,2017,65-69,67,65,69,734244
31,3,2017,70-74,72,70,74,530767
31,3,2017,75-79,77,75,79,379759
31,3,2017,80-84,82,80,84,248400
31,3,2017,85+,87,85,Inf,218016
31,3,2018,<1,0.5,0,0,268885
31,3,2018,1-4,2.5,1,4,1061525
31,3,2018,5-9,7,5,9,1308950
31,3,2018,10-11,10.5,10,11,538281
31,3,2018,12,12,12,12,281138
31,3,2018,13-17,15,13,17,1498928
31,3,2018,18-19,18.5,18,19,664134
31,3,2018,20-24,22,20,24,1720105
31,3,2018,25-29,27,25,29,1713995
31,3,2018,30-34,32,30,34,1718763
31,3,2018,35-39,37,35,39,1668776
31,3,2018,40-44,42,40,44,1516102
31,3,2018,45-49,47,45,49,1374240
31,3,2018,50-54,52,50,54,1321616
31,3,2018,55-59,57,55,59,1194012
31,3,2018,60-64,62,60,64,993264
31,3,2018,65-69,67,65,69,765468
31,3,2018,70-74,72,70,74,554787
31,3,2018,75-79,77,75,79,389312
31,3,2018,80-84,82,80,84,258928
31,3,2018,85+,87,85,Inf,229453
31,3,2019,<1,0.5,0,0,267367
31,3,2019,1-4,2.5,1,4,1064959
31,3,2019,5-9,7,5,9,1311803
31,3,2019,10-11,10.5,10,11,530153
31,3,2019,12,12,12,12,271326
31,3,2019,13-17,15,13,17,1460504
31,3,2019,18-19,18.5,18,19,645197
31,3,2019,20-24,22,20,24,1710955
31,3,2019,25-29,27,25,29,1707914
31,3,2019,30-34,32,30,34,1717323
31,3,2019,35-39,37,35,39,1682416
31,3,2019,40-44,42,40,44,1553539
31,3,2019,45-49,47,45,49,1381507
31,3,2019,50-54,52,50,54,1330563
31,3,2019,55-59,57,55,59,1217391
31,3,2019,60-64,62,60,64,1026901
31,3,2019,65-69,67,65,69,797571
31,3,2019,70-74,72,70,74,580328
31,3,2019,75-79,77,75,79,400847
31,3,2019,80-84,82,80,84,268918
31,3,2019,85+,87,85,Inf,241309
31,3,2020,<1,0.5,0,0,265577
31,3,2020,1-4,2.5,1,4,1061782
31,3,2020,5-9,7,5,9,1323244
31,3,2020,10-11,10.5,10,11,522786
31,3,2020,12,12,12,12,267076
31,3,2020,13-17,15,13,17,1427018
31,3,2020,18-19,18.5,18,19,621968
31,3,2020,20-24,22,20,24,1690978
31,3,2020,25-29,27,25,29,1703642
31,3,2020,30-34,32,30,34,1714315
31,3,2020,35-39,37,35,39,1693068
31,3,2020,40-44,42,40,44,1585762
31,3,2020,45-49,47,45,49,1397853
31,3,2020,50-54,52,50,54,1337134
31,3,2020,55-59,57,55,59,1237552
31,3,2020,60-64,62,60,64,1058733
31,3,2020,65-69,67,65,69,830481
31,3,2020,70-74,72,70,74,606872
31,3,2020,75-79,77,75,79,415261
31,3,2020,80-84,82,80,84,278023
31,3,2020,85+,87,85,Inf,253541
31,3,2021,<1,0.5,0,0,263496
31,3,2021,1-4,2.5,1,4,1063760
31,3,2021,5-9,7,5,9,1325719
31,3,2021,10-11,10.5,10,11,521326
31,3,2021,12,12,12,12,263197
31,3,2021,13-17,15,13,17,1396784
31,3,2021,18-19,18.5,18,19,599821
31,3,2021,20-24,22,20,24,1662454
31,3,2021,25-29,27,25,29,1701059
31,3,2021,30-34,32,30,34,1709811
31,3,2021,35-39,37,35,39,1700411
31,3,2021,40-44,42,40,44,1613236
31,3,2021,45-49,47,45,49,1422561
31,3,2021,50-54,52,50,54,1341386
31,3,2021,55-59,57,55,59,1254739
31,3,2021,60-64,62,60,64,1088754
31,3,2021,65-69,67,65,69,863892
31,3,2021,70-74,72,70,74,634401
31,3,2021,75-79,77,75,79,432193
31,3,2021,80-84,82,80,84,286552
31,3,2021,85+,87,85,Inf,266371
31,3,2022,<1,0.5,0,0,261048
31,3,2022,1-4,2.5,1,4,1064385
31,3,2022,5-9,7,5,9,1325363
31,3,2022,10-11,10.5,10,11,525453
31,3,2022,12,12,12,12,259712
31,3,2022,13-17,15,13,17,1368632
31,3,2022,18-19,18.5,18,19,586448
31,3,2022,20-24,22,20,24,1618963
31,3,2022,25-29,27,25,29,1700986
31,3,2022,30-34,32,30,34,1703672
31,3,2022,35-39,37,35,39,1704338
31,3,2022,40-44,42,40,44,1635564
31,3,2022,45-49,47,45,49,1456039
31,3,2022,50-54,52,50,54,1342689
31,3,2022,55-59,57,55,59,1269319
31,3,2022,60-64,62,60,64,1116951
31,3,2022,65-69,67,65,69,897596
31,3,2022,70-74,72,70,74,662714
31,3,2022,75-79,77,75,79,451554
31,3,2022,80-84,82,80,84,294552
31,3,2022,85+,87,85,Inf,280098
31,3,2023,<1,0.5,0,0,258273
31,3,2023,1-4,2.5,1,4,1056614
31,3,2023,5-9,7,5,9,1331948
31,3,2023,10-11,10.5,10,11,526568
31,3,2023,12,12,12,12,261737
31,3,2023,13-17,15,13,17,1341571
31,3,2023,18-19,18.5,18,19,576001
31,3,2023,20-24,22,20,24,1570824
31,3,2023,25-29,27,25,29,1699598
31,3,2023,30-34,32,30,34,1696958
31,3,2023,35-39,37,35,39,1705375
31,3,2023,40-44,42,40,44,1653098
31,3,2023,45-49,47,45,49,1494501
31,3,2023,50-54,52,50,54,1344559
31,3,2023,55-59,57,55,59,1281301
31,3,2023,60-64,62,60,64,1142884
31,3,2023,65-69,67,65,69,930982
31,3,2023,70-74,72,70,74,691799
31,3,2023,75-79,77,75,79,472926
31,3,2023,80-84,82,80,84,302897
31,3,2023,85+,87,85,Inf,294276
31,3,2024,<1,0.5,0,0,255311
31,3,2024,1-4,2.5,1,4,1047581
31,3,2024,5-9,7,5,9,1333858
31,3,2024,10-11,10.5,10,11,528750
31,3,2024,12,12,12,12,263837
31,3,2024,13-17,15,13,17,1322226
31,3,2024,18-19,18.5,18,19,565819
31,3,2024,20-24,22,20,24,1524205
31,3,2024,25-29,27,25,29,1690891
31,3,2024,30-34,32,30,34,1691292
31,3,2024,35-39,37,35,39,1704266
31,3,2024,40-44,42,40,44,1666955
31,3,2024,45-49,47,45,49,1531814
31,3,2024,50-54,52,50,54,1352259
31,3,2024,55-59,57,55,59,1290649
31,3,2024,60-64,62,60,64,1165980
31,3,2024,65-69,67,65,69,963279
31,3,2024,70-74,72,70,74,721708
31,3,2024,75-79,77,75,79,495629
31,3,2024,80-84,82,80,84,312839
31,3,2024,85+,87,85,Inf,308327
32,3,2015,<1,0.5,0,0,57901
32,3,2015,1-4,2.5,1,4,222515
32,3,2015,5-9,7,5,9,270073
32,3,2015,10-11,10.5,10,11,112783
32,3,2015,12,12,12,12,57331
32,3,2015,13-17,15,13,17,303093
32,3,2015,18-19,18.5,18,19,124660
32,3,2015,20-24,22,20,24,310432
32,3,2015,25-29,27,25,29,333453
32,3,2015,30-34,32,30,34,331663
32,3,2015,35-39,37,35,39,305797
32,3,2015,40-44,42,40,44,262105
32,3,2015,45-49,47,45,49,246774
32,3,2015,50-54,52,50,54,227463
32,3,2015,55-59,57,55,59,197089
32,3,2015,60-64,62,60,64,156217
32,3,2015,65-69,67,65,69,109421
32,3,2015,70-74,72,70,74,77285
32,3,2015,75-79,77,75,79,56855
32,3,2015,80-84,82,80,84,37218
32,3,2015,85+,87,85,Inf,32698
32,3,2016,<1,0.5,0,0,56487
32,3,2016,1-4,2.5,1,4,226212
32,3,2016,5-9,7,5,9,270713
32,3,2016,10-11,10.5,10,11,110942
32,3,2016,12,12,12,12,56980
32,3,2016,13-17,15,13,17,298529
32,3,2016,18-19,18.5,18,19,125417
32,3,2016,20-24,22,20,24,309896
32,3,2016,25-29,27,25,29,331014
32,3,2016,30-34,32,30,34,334893
32,3,2016,35-39,37,35,39,313330
32,3,2016,40-44,42,40,44,268943
32,3,2016,45-49,47,45,49,248919
32,3,2016,50-54,52,50,54,231366
32,3,2016,55-59,57,55,59,202925
32,3,2016,60-64,62,60,64,163760
32,3,2016,65-69,67,65,69,116280
32,3,2016,70-74,72,70,74,80686
32,3,2016,75-79,77,75,79,58561
32,3,2016,80-84,82,80,84,38716
32,3,2016,85+,87,85,Inf,34807
32,3,2017,<1,0.5,0,0,56426
32,3,2017,1-4,2.5,1,4,227876
32,3,2017,5-9,7,5,9,272991
32,3,2017,10-11,10.5,10,11,108882
32,3,2017,12,12,12,12,56161
32,3,2017,13-17,15,13,17,294199
32,3,2017,18-19,18.5,18,19,124984
32,3,2017,20-24,22,20,24,311219
32,3,2017,25-29,27,25,29,327012
32,3,2017,30-34,32,30,34,337379
32,3,2017,35-39,37,35,39,319736
32,3,2017,40-44,42,40,44,277682
32,3,2017,45-49,47,45,49,250602
32,3,2017,50-54,52,50,54,234981
32,3,2017,55-59,57,55,59,208404
32,3,2017,60-64,62,60,64,170874
32,3,2017,65-69,67,65,69,123842
32,3,2017,70-74,72,70,74,84539
32,3,2017,75-79,77,75,79,60254
32,3,2017,80-84,82,80,84,40308
32,3,2017,85+,87,85,Inf,36990
32,3,2018,<1,0.5,0,0,58063
32,3,2018,1-4,2.5,1,4,228759
32,3,2018,5-9,7,5,9,275454
32,3,2018,10-11,10.5,10,11,108361
32,3,2018,12,12,12,12,55136
32,3,2018,13-17,15,13,17,290118
32,3,2018,18-19,18.5,18,19,123326
32,3,2018,20-24,22,20,24,313403
32,3,2018,25-29,27,25,29,322387
32,3,2018,30-34,32,30,34,338923
32,3,2018,35-39,37,35,39,325104
32,3,2018,40-44,42,40,44,287503
32,3,2018,45-49,47,45,49,252516
32,3,2018,50-54,52,50,54,238275
32,3,2018,55-59,57,55,59,213497
32,3,2018,60-64,62,60,64,177583
32,3,2018,65-69,67,65,69,131788
32,3,2018,70-74,72,70,74,88943
32,3,2018,75-79,77,75,79,62083
32,3,2018,80-84,82,80,84,41941
32,3,2018,85+,87,85,Inf,39225
32,3,2019,<1,0.5,0,0,57862
32,3,2019,1-4,2.5,1,4,229887
32,3,2019,5-9,7,5,9,279013
32,3,2019,10-11,10.5,10,11,109154
32,3,2019,12,12,12,12,54095
32,3,2019,13-17,15,13,17,285316
32,3,2019,18-19,18.5,18,19,121947
32,3,2019,20-24,22,20,24,314823
32,3,2019,25-29,27,25,29,318559
32,3,2019,30-34,32,30,34,339203
32,3,2019,35-39,37,35,39,329697
32,3,2019,40-44,42,40,44,297095
32,3,2019,45-49,47,45,49,255705
32,3,2019,50-54,52,50,54,241175
32,3,2019,55-59,57,55,59,218188
32,3,2019,60-64,62,60,64,183955
32,3,2019,65-69,67,65,69,139690
32,3,2019,70-74,72,70,74,93997
32,3,2019,75-79,77,75,79,64256
32,3,2019,80-84,82,80,84,43534
32,3,2019,85+,87,85,Inf,41499
32,3,2020,<1,0.5,0,0,57610
32,3,2020,1-4,2.5,1,4,229840
32,3,2020,5-9,7,5,9,283719
32,3,2020,10-11,10.5,10,11,109238
32,3,2020,12,12,12,12,54610
32,3,2020,13-17,15,13,17,281596
32,3,2020,18-19,18.5,18,19,119508
32,3,2020,20-24,22,20,24,314454
32,3,2020,25-29,27,25,29,316385
32,3,2020,30-34,32,30,34,338107
32,3,2020,35-39,37,35,39,333659
32,3,2020,40-44,42,40,44,305612
32,3,2020,45-49,47,45,49,260761
32,3,2020,50-54,52,50,54,243706
32,3,2020,55-59,57,55,59,222455
32,3,2020,60-64,62,60,64,190034
32,3,2020,65-69,67,65,69,147257
32,3,2020,70-74,72,70,74,99741
32,3,2020,75-79,77,75,79,66902
32,3,2020,80-84,82,80,84,45057
32,3,2020,85+,87,85,Inf,43801
32,3,2021,<1,0.5,0,0,57301
32,3,2021,1-4,2.5,1,4,230952
32,3,2021,5-9,7,5,9,285957
32,3,2021,10-11,10.5,10,11,110081
32,3,2021,12,12,12,12,54885
32,3,2021,13-17,15,13,17,278854
32,3,2021,18-19,18.5,18,19,116912
32,3,2021,20-24,22,20,24,313203
32,3,2021,25-29,27,25,29,315794
32,3,2021,30-34,32,30,34,335647
32,3,2021,35-39,37,35,39,336877
32,3,2021,40-44,42,40,44,313113
32,3,2021,45-49,47,45,49,267573
32,3,2021,50-54,52,50,54,245900
32,3,2021,55-59,57,55,59,226363
32,3,2021,60-64,62,60,64,195763
32,3,2021,65-69,67,65,69,154494
32,3,2021,70-74,72,70,74,106126
32,3,2021,75-79,77,75,79,69984
32,3,2021,80-84,82,80,84,46556
32,3,2021,85+,87,85,Inf,46173
32,3,2022,<1,0.5,0,0,56926
32,3,2022,1-4,2.5,1,4,231816
32,3,2022,5-9,7,5,9,287509
32,3,2022,10-11,10.5,10,11,111722
32,3,2022,12,12,12,12,54687
32,3,2022,13-17,15,13,17,276740
32,3,2022,18-19,18.5,18,19,116081
32,3,2022,20-24,22,20,24,309235
32,3,2022,25-29,27,25,29,317041
32,3,2022,30-34,32,30,34,331631
32,3,2022,35-39,37,35,39,339350
32,3,2022,40-44,42,40,44,319496
32,3,2022,45-49,47,45,49,276254
32,3,2022,50-54,52,50,54,247637
32,3,2022,55-59,57,55,59,229987
32,3,2022,60-64,62,60,64,201152
32,3,2022,65-69,67,65,69,161333
32,3,2022,70-74,72,70,74,113157
32,3,2022,75-79,77,75,79,73453
32,3,2022,80-84,82,80,84,48051
32,3,2022,85+,87,85,Inf,48665
32,3,2023,<1,0.5,0,0,56508
32,3,2023,1-4,2.5,1,4,230672
32,3,2023,5-9,7,5,9,289976
32,3,2023,10-11,10.5,10,11,113025
32,3,2023,12,12,12,12,55723
32,3,2023,13-17,15,13,17,275247
32,3,2023,18-19,18.5,18,19,114889
32,3,2023,20-24,22,20,24,304645
32,3,2023,25-29,27,25,29,319140
32,3,2023,30-34,32,30,34,326989
32,3,2023,35-39,37,35,39,340885
32,3,2023,40-44,42,40,44,324854
32,3,2023,45-49,47,45,49,285995
32,3,2023,50-54,52,50,54,249601
32,3,2023,55-59,57,55,59,233288
32,3,2023,60-64,62,60,64,206170
32,3,2023,65-69,67,65,69,167797
32,3,2023,70-74,72,70,74,120538
32,3,2023,75-79,77,75,79,77407
32,3,2023,80-84,82,80,84,49657
32,3,2023,85+,87,85,Inf,51221
32,3,2024,<1,0.5,0,0,56088
32,3,2024,1-4,2.5,1,4,229308
32,3,2024,5-9,7,5,9,290854
32,3,2024,10-11,10.5,10,11,115095
32,3,2024,12,12,12,12,56322
32,3,2024,13-17,15,13,17,275803
32,3,2024,18-19,18.5,18,19,113037
32,3,2024,20-24,22,20,24,300279
32,3,2024,25-29,27,25,29,320476
32,3,2024,30-34,32,30,34,323136
32,3,2024,35-39,37,35,39,341159
32,3,2024,40-44,42,40,44,329434
32,3,2024,45-49,47,45,49,295514
32,3,2024,50-54,52,50,54,252803
32,3,2024,55-59,57,55,59,236214
32,3,2024,60-64,62,60,64,210791
32,3,2024,65-69,67,65,69,173945
32,3,2024,70-74,72,70,74,127884
32,3,2024,75-79,77,75,79,81932
32,3,2024,80-84,82,80,84,51537
32,3,2024,85+,87,85,Inf,53770
33,3,2015,<1,0.5,0,0,230664
33,3,2015,1-4,2.5,1,4,872760
33,3,2015,5-9,7,5,9,1058561
33,3,2015,10-11,10.5,10,11,443256
33,3,2015,12,12,12,12,224540
33,3,2015,13-17,15,13,17,1256956
33,3,2015,18-19,18.5,18,19,535301
33,3,2015,20-24,22,20,24,1297370
33,3,2015,25-29,27,25,29,1331286
33,3,2015,30-34,32,30,34,1377926
33,3,2015,35-39,37,35,39,1326285
33,3,2015,40-44,42,40,44,1188789
33,3,2015,45-49,47,45,49,1134841
33,3,2015,50-54,52,50,54,1083645
33,3,2015,55-59,57,55,59,969183
33,3,2015,60-64,62,60,64,789600
33,3,2015,65-69,67,65,69,605272
33,3,2015,70-74,72,70,74,422792
33,3,2015,75-79,77,75,79,311663
33,3,2015,80-84,82,80,84,201795
33,3,2015,85+,87,85,Inf,178653
33,3,2016,<1,0.5,0,0,223597
33,3,2016,1-4,2.5,1,4,889949
33,3,2016,5-9,7,5,9,1056661
33,3,2016,10-11,10.5,10,11,433578
33,3,2016,12,12,12,12,223594
33,3,2016,13-17,15,13,17,1211498
33,3,2016,18-19,18.5,18,19,539606
33,3,2016,20-24,22,20,24,1304841
33,3,2016,25-29,27,25,29,1322842
33,3,2016,30-34,32,30,34,1372268
33,3,2016,35-39,37,35,39,1342770
33,3,2016,40-44,42,40,44,1208399
33,3,2016,45-49,47,45,49,1137618
33,3,2016,50-54,52,50,54,1090589
33,3,2016,55-59,57,55,59,988803
33,3,2016,60-64,62,60,64,816243
33,3,2016,65-69,67,65,69,630657
33,3,2016,70-74,72,70,74,440705
33,3,2016,75-79,77,75,79,318139
33,3,2016,80-84,82,80,84,207752
33,3,2016,85+,87,85,Inf,187629
33,3,2017,<1,0.5,0,0,222100
33,3,2017,1-4,2.5,1,4,896312
33,3,2017,5-9,7,5,9,1061337
33,3,2017,10-11,10.5,10,11,425438
33,3,2017,12,12,12,12,219283
33,3,2017,13-17,15,13,17,1171524
33,3,2017,18-19,18.5,18,19,533327
33,3,2017,20-24,22,20,24,1319028
33,3,2017,25-29,27,25,29,1314648
33,3,2017,30-34,32,30,34,1362126
33,3,2017,35-39,37,35,39,1355012
33,3,2017,40-44,42,40,44,1233795
33,3,2017,45-49,47,45,49,1140211
33,3,2017,50-54,52,50,54,1095403
33,3,2017,55-59,57,55,59,1005831
33,3,2017,60-64,62,60,64,843353
33,3,2017,65-69,67,65,69,655038
33,3,2017,70-74,72,70,74,462611
33,3,2017,75-79,77,75,79,323750
33,3,2017,80-84,82,80,84,214831
33,3,2017,85+,87,85,Inf,196507
33,3,2018,<1,0.5,0,0,228350
33,3,2018,1-4,2.5,1,4,899468
33,3,2018,5-9,7,5,9,1068887
33,3,2018,10-11,10.5,10,11,421528
33,3,2018,12,12,12,12,213929
33,3,2018,13-17,15,13,17,1137742
33,3,2018,18-19,18.5,18,19,516508
33,3,2018,20-24,22,20,24,1333779
33,3,2018,25-29,27,25,29,1308265
33,3,2018,30-34,32,30,34,1349485
33,3,2018,35-39,37,35,39,1362722
33,3,2018,40-44,42,40,44,1261965
33,3,2018,45-49,47,45,49,1144477
33,3,2018,50-54,52,50,54,1098783
33,3,2018,55-59,57,55,59,1020271
33,3,2018,60-64,62,60,64,870011
33,3,2018,65-69,67,65,69,678920
33,3,2018,70-74,72,70,74,487116
33,3,2018,75-79,77,75,79,330000
33,3,2018,80-84,82,80,84,222387
33,3,2018,85+,87,85,Inf,205367
33,3,2019,<1,0.5,0,0,226391
33,3,2019,1-4,2.5,1,4,903565
33,3,2019,5-9,7,5,9,1081738
33,3,2019,10-11,10.5,10,11,420438
33,3,2019,12,12,12,12,211152
33,3,2019,13-17,15,13,17,1109670
33,3,2019,18-19,18.5,18,19,495045
33,3,2019,20-24,22,20,24,1339549
33,3,2019,25-29,27,25,29,1305781
33,3,2019,30-34,32,30,34,1337321
33,3,2019,35-39,37,35,39,1365965
33,3,2019,40-44,42,40,44,1288175
33,3,2019,45-49,47,45,49,1153110
33,3,2019,50-54,52,50,54,1101674
33,3,2019,55-59,57,55,59,1032271
33,3,2019,60-64,62,60,64,894818
33,3,2019,65-69,67,65,69,703252
33,3,2019,70-74,72,70,74,512146
33,3,2019,75-79,77,75,79,338980
33,3,2019,80-84,82,80,84,229521
33,3,2019,85+,87,85,Inf,214381
33,3,2020,<1,0.5,0,0,224282
33,3,2020,1-4,2.5,1,4,899362
33,3,2020,5-9,7,5,9,1101069
33,3,2020,10-11,10.5,10,11,420371
33,3,2020,12,12,12,12,210029
33,3,2020,13-17,15,13,17,1091612
33,3,2020,18-19,18.5,18,19,471270
33,3,2020,20-24,22,20,24,1330666
33,3,2020,25-29,27,25,29,1308060
33,3,2020,30-34,32,30,34,1327667
33,3,2020,35-39,37,35,39,1364964
33,3,2020,40-44,42,40,44,1309321
33,3,2020,45-49,47,45,49,1167534
33,3,2020,50-54,52,50,54,1104866
33,3,2020,55-59,57,55,59,1042020
33,3,2020,60-64,62,60,64,916943
33,3,2020,65-69,67,65,69,728494
33,3,2020,70-74,72,70,74,536424
33,3,2020,75-79,77,75,79,351778
33,3,2020,80-84,82,80,84,235872
33,3,2020,85+,87,85,Inf,223585
33,3,2021,<1,0.5,0,0,221905
33,3,2021,1-4,2.5,1,4,900100
33,3,2021,5-9,7,5,9,1111252
33,3,2021,10-11,10.5,10,11,422402
33,3,2021,12,12,12,12,210070
33,3,2021,13-17,15,13,17,1077154
33,3,2021,18-19,18.5,18,19,453820
33,3,2021,20-24,22,20,24,1307080
33,3,2021,25-29,27,25,29,1315413
33,3,2021,30-34,32,30,34,1319445
33,3,2021,35-39,37,35,39,1359675
33,3,2021,40-44,42,40,44,1326041
33,3,2021,45-49,47,45,49,1187361
33,3,2021,50-54,52,50,54,1108256
33,3,2021,55-59,57,55,59,1049595
33,3,2021,60-64,62,60,64,936553
33,3,2021,65-69,67,65,69,754258
33,3,2021,70-74,72,70,74,560121
33,3,2021,75-79,77,75,79,367920
33,3,2021,80-84,82,80,84,241711
33,3,2021,85+,87,85,Inf,233217
33,3,2022,<1,0.5,0,0,219274
33,3,2022,1-4,2.5,1,4,899959
33,3,2022,5-9,7,5,9,1116185
33,3,2022,10-11,10.5,10,11,428320
33,3,2022,12,12,12,12,209971
33,3,2022,13-17,15,13,17,1063687
33,3,2022,18-19,18.5,18,19,448194
33,3,2022,20-24,22,20,24,1266598
33,3,2022,25-29,27,25,29,1329432
33,3,2022,30-34,32,30,34,1311456
33,3,2022,35-39,37,35,39,1349921
33,3,2022,40-44,42,40,44,1338558
33,3,2022,45-49,47,45,49,1212863
33,3,2022,50-54,52,50,54,1111449
33,3,2022,55-59,57,55,59,1055086
33,3,2022,60-64,62,60,64,953710
33,3,2022,65-69,67,65,69,780461
33,3,2022,70-74,72,70,74,582972
33,3,2022,75-79,77,75,79,387412
33,3,2022,80-84,82,80,84,246943
33,3,2022,85+,87,85,Inf,243614
33,3,2023,<1,0.5,0,0,216514
33,3,2023,1-4,2.5,1,4,890945
33,3,2023,5-9,7,5,9,1125646
33,3,2023,10-11,10.5,10,11,433849
33,3,2023,12,12,12,12,212108
33,3,2023,13-17,15,13,17,1054421
33,3,2023,18-19,18.5,18,19,442979
33,3,2023,20-24,22,20,24,1221358
33,3,2023,25-29,27,25,29,1344007
33,3,2023,30-34,32,30,34,1305254
33,3,2023,35-39,37,35,39,1337673
33,3,2023,40-44,42,40,44,1346575
33,3,2023,45-49,47,45,49,1241089
33,3,2023,50-54,52,50,54,1116260
33,3,2023,55-59,57,55,59,1059166
33,3,2023,60-64,62,60,64,968391
33,3,2023,65-69,67,65,69,806249
33,3,2023,70-74,72,70,74,605423
33,3,2023,75-79,77,75,79,409086
33,3,2023,80-84,82,80,84,252726
33,3,2023,85+,87,85,Inf,254354
33,3,2024,<1,0.5,0,0,213763
33,3,2024,1-4,2.5,1,4,881126
33,3,2024,5-9,7,5,9,1127852
33,3,2024,10-11,10.5,10,11,440926
33,3,2024,12,12,12,12,215894
33,3,2024,13-17,15,13,17,1052635
33,3,2024,18-19,18.5,18,19,433366
33,3,2024,20-24,22,20,24,1181556
33,3,2024,25-29,27,25,29,1349637
33,3,2024,30-34,32,30,34,1302918
33,3,2024,35-39,37,35,39,1325882
33,3,2024,40-44,42,40,44,1350154
33,3,2024,45-49,47,45,49,1267361
33,3,2024,50-54,52,50,54,1125324
33,3,2024,55-59,57,55,59,1062748
33,3,2024,60-64,62,60,64,980728
33,3,2024,65-69,67,65,69,830310
33,3,2024,70-74,72,70,74,628314
33,3,2024,75-79,77,75,79,431214
33,3,2024,80-84,82,80,84,260667
33,3,2024,85+,87,85,Inf,264902
35,3,2015,<1,0.5,0,0,624536
35,3,2015,1-4,2.5,1,4,2419789
35,3,2015,5-9,7,5,9,2965962
35,3,2015,10-11,10.5,10,11,1222821
35,3,2015,12,12,12,12,612537
35,3,2015,13-17,15,13,17,3298223
35,3,2015,18-19,18.5,18,19,1362680
35,3,2015,20-24,22,20,24,3422740
35,3,2015,25-29,27,25,29,3779508
35,3,2015,30-34,32,30,34,3871426
35,3,2015,35-39,37,35,39,3584868
35,3,2015,40-44,42,40,44,3188319
35,3,2015,45-49,47,45,49,2969191
35,3,2015,50-54,52,50,54,2720504
35,3,2015,55-59,57,55,59,2377238
35,3,2015,60-64,62,60,64,1908918
35,3,2015,65-69,67,65,69,1441004
35,3,2015,70-74,72,70,74,1000574
35,3,2015,75-79,77,75,79,725535
35,3,2015,80-84,82,80,84,461452
35,3,2015,85+,87,85,Inf,398479
35,3,2016,<1,0.5,0,0,614686
35,3,2016,1-4,2.5,1,4,2445984
35,3,2016,5-9,7,5,9,2961456
35,3,2016,10-11,10.5,10,11,1212815
35,3,2016,12,12,12,12,610422
35,3,2016,13-17,15,13,17,3228673
35,3,2016,18-19,18.5,18,19,1370625
35,3,2016,20-24,22,20,24,3409406
35,3,2016,25-29,27,25,29,3733167
35,3,2016,30-34,32,30,34,3886229
35,3,2016,35-39,37,35,39,3653533
35,3,2016,40-44,42,40,44,3248192
35,3,2016,45-49,47,45,49,2998883
35,3,2016,50-54,52,50,54,2761663
35,3,2016,55-59,57,55,59,2437302
35,3,2016,60-64,62,60,64,1982583
35,3,2016,65-69,67,65,69,1509111
35,3,2016,70-74,72,70,74,1048644
35,3,2016,75-79,77,75,79,746834
35,3,2016,80-84,82,80,84,478993
35,3,2016,85+,87,85,Inf,421104
35,3,2017,<1,0.5,0,0,604949
35,3,2017,1-4,2.5,1,4,2454899
35,3,2017,5-9,7,5,9,2976031
35,3,2017,10-11,10.5,10,11,1190518
35,3,2017,12,12,12,12,611150
35,3,2017,13-17,15,13,17,3165748
35,3,2017,18-19,18.5,18,19,1362965
35,3,2017,20-24,22,20,24,3421271
35,3,2017,25-29,27,25,29,3670693
35,3,2017,30-34,32,30,34,3885538
35,3,2017,35-39,37,35,39,3719044
35,3,2017,40-44,42,40,44,3319418
35,3,2017,45-49,47,45,49,3026069
35,3,2017,50-54,52,50,54,2800713
35,3,2017,55-59,57,55,59,2491800
35,3,2017,60-64,62,60,64,2057463
35,3,2017,65-69,67,65,69,1576108
35,3,2017,70-74,72,70,74,1105574
35,3,2017,75-79,77,75,79,766399
35,3,2017,80-84,82,80,84,499510
35,3,2017,85+,87,85,Inf,443743
35,3,2018,<1,0.5,0,0,610238
35,3,2018,1-4,2.5,1,4,2453779
35,3,2018,5-9,7,5,9,2991677
